Station: Z�rich-Kaserne
Urban
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [痢/m設;NO2 [痢/m設;SO2 [痢/m設;CO [mg/m設;PM10 [痢/m設;NMVOC [ppm];EC [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
11.01.2013 05:00;22.9;22.0;1.5;0.30;7.2;0.0;0.2;3.5;1.1;-1.3
11.01.2013 06:00;17.6;26.5;1.8;0.30;8.5;0.1;0.4;3.3;1.6;-1.3
11.01.2013 07:00;12.7;34.6;2.1;0.30;7.9;0.1;0.4;3.2;1.9;-1.2
11.01.2013 08:00;3.7;49.8;2.3;0.40;6.9;0.1;0.8;2.4;1.4;-1.1
11.01.2013 09:00;4.7;47.7;2.6;0.40;6.8;0.1;0.7;2.3;0.6;1.8
11.01.2013 10:00;2.9;51.3;3.1;0.40;9.1;0.1;0.9;2.3;0.0;14.3
11.01.2013 11:00;4.8;52.3;3.8;0.40;8.5;0.1;0.9;2.8;0.0;55.1
11.01.2013 12:00;5.3;55.7;4.7;0.40;12.5;0.1;1.4;3.3;0.0;55.9
11.01.2013 13:00;4.6;54.8;4.7;0.40;13.2;0.1;1.2;3.5;0.0;38.9
11.01.2013 14:00;7.0;49.8;6.4;0.40;15.5;0.1;1.2;3.8;0.0;53.0
11.01.2013 15:00;12.9;38.4;3.6;0.30;14.1;0.1;0.8;3.8;0.0;35.5
11.01.2013 16:00;13.6;37.5;3.0;0.40;11.7;0.1;0.7;3.8;0.0;41.5
11.01.2013 17:00;13.3;38.9;2.8;0.40;13.3;0.1;0.7;3.6;0.0;14.9
11.01.2013 18:00;15.1;40.2;2.8;0.30;13.0;0.1;0.6;3.2;0.0;-1.1
11.01.2013 19:00;9.3;47.2;3.1;0.40;14.2;0.1;0.8;3.3;0.0;-1.4
11.01.2013 20:00;11.6;42.6;2.9;0.40;14.4;0.1;0.7;3.2;0.0;-1.6
11.01.2013 21:00;11.0;43.9;3.4;0.40;15.6;0.1;0.7;3.2;0.0;-2.0
11.01.2013 22:00;18.6;33.1;3.0;0.30;16.3;0.1;0.5;3.0;0.0;-2.4
11.01.2013 23:00;21.0;32.3;2.7;0.30;15.1;0.1;0.6;3.0;0.1;-2.4
12.01.2013 00:00;13.6;38.9;2.9;0.40;17.8;0.1;0.8;3.0;0.0;-2.1
12.01.2013 01:00;17.0;35.8;2.6;0.40;22.0;0.1;0.8;2.8;0.0;-2.4
12.01.2013 02:00;25.0;28.1;2.4;0.30;20.9;0.1;0.6;2.9;0.0;-2.3
12.01.2013 03:00;29.2;28.1;2.6;0.30;18.6;0.1;0.6;2.8;0.0;-1.5
12.01.2013 04:00;23.9;29.8;2.6;0.30;19.2;0.1;0.7;2.8;0.0;-1.2
12.01.2013 05:00;34.9;22.5;2.5;0.30;18.0;0.1;0.5;2.9;0.0;-1.2
12.01.2013 06:00;43.2;19.5;2.6;0.20;15.7;0.0;0.3;2.8;0.0;-1.2
12.01.2013 07:00;34.3;29.1;3.5;0.30;14.4;0.1;0.5;2.8;0.0;-1.3
12.01.2013 08:00;45.3;19.1;3.2;0.20;15.6;0.0;0.3;2.6;0.0;-1.4
12.01.2013 09:00;40.2;26.2;3.7;0.20;14.6;0.1;0.4;2.9;0.0;19.3
12.01.2013 10:00;40.8;26.8;4.0;0.30;14.8;0.1;0.4;2.8;0.0;74.2
12.01.2013 11:00;51.3;19.3;3.6;0.20;14.6;0.0;0.3;3.1;0.0;178.4
12.01.2013 12:00;57.8;15.9;3.1;0.20;14.4;0.0;0.3;3.8;0.0;261.9
12.01.2013 13:00;59.6;15.9;2.9;0.20;11.1;0.0;0.3;4.3;0.0;281.4
12.01.2013 14:00;57.2;17.9;2.8;0.20;12.0;0.0;0.3;4.3;0.0;232.4
12.01.2013 15:00;56.3;18.1;2.7;0.20;13.2;0.0;0.3;4.3;0.0;209.5
12.01.2013 16:00;57.1;18.9;2.3;0.30;12.5;0.0;0.4;4.3;0.0;119.2
12.01.2013 17:00;42.9;33.2;2.6;0.30;12.6;0.1;0.5;4.0;0.0;20.0
12.01.2013 18:00;22.9;52.2;3.7;0.40;16.2;0.1;0.7;3.5;0.0;-2.2
12.01.2013 19:00;17.1;54.7;4.0;0.40;17.2;0.1;0.8;3.1;0.0;-2.5
12.01.2013 20:00;12.8;56.6;4.6;0.40;18.3;0.1;0.9;2.9;0.0;-2.3
12.01.2013 21:00;10.5;55.8;5.1;0.40;19.8;0.1;1.0;2.7;0.0;-1.9
12.01.2013 22:00;11.4;51.0;4.7;0.40;24.1;0.1;1.7;2.5;0.0;-1.9
12.01.2013 23:00;23.5;37.5;3.9;0.40;23.3;0.1;0.9;2.5;0.0;-1.6
13.01.2013 00:00;20.5;39.9;3.6;0.40;19.7;0.1;0.8;2.5;0.0;-1.3
13.01.2013 01:00;22.7;36.2;3.4;0.40;18.6;0.1;0.8;2.3;0.0;-1.2
13.01.2013 02:00;11.6;45.0;3.3;0.40;19.9;0.1;1.1;2.0;0.0;-1.2
13.01.2013 03:00;14.0;39.5;2.7;0.40;24.6;0.1;1.1;1.7;0.1;-2.2
13.01.2013 04:00;20.4;34.2;2.6;0.30;22.2;0.1;0.7;1.6;0.1;-2.1
13.01.2013 05:00;22.1;32.6;2.6;0.30;19.7;0.1;0.7;1.5;0.0;-1.8
13.01.2013 06:00;8.3;44.1;3.2;0.40;20.5;0.1;1.0;1.6;0.1;-2.0
13.01.2013 07:00;33.7;25.7;3.2;0.30;20.9;0.0;0.5;1.7;0.0;-2.1
13.01.2013 08:00;32.3;25.6;3.4;0.30;15.5;0.1;0.4;1.9;0.0;-1.7
13.01.2013 09:00;28.5;25.0;3.3;0.30;16.4;0.1;0.5;1.6;0.0;3.7
13.01.2013 10:00;16.4;25.7;2.5;0.30;23.0;0.1;0.9;1.6;0.0;35.5
13.01.2013 11:00;18.3;23.6;2.6;0.30;29.3;0.1;0.9;1.9;0.0;66.9
13.01.2013 12:00;22.6;21.1;2.2;0.30;29.5;0.1;0.8;1.9;0.0;94.0
13.01.2013 13:00;25.8;22.3;2.2;0.30;26.0;0.1;0.7;2.0;0.0;108.8
13.01.2013 14:00;27.3;25.4;2.5;0.30;24.3;0.1;0.7;2.1;0.0;100.8
13.01.2013 15:00;30.2;26.6;2.4;0.30;22.6;0.1;0.6;2.4;0.0;69.0
13.01.2013 16:00;30.1;24.8;1.8;0.30;19.9;0.0;0.6;2.3;0.0;23.7
13.01.2013 17:00;32.3;23.4;1.4;0.30;21.5;0.0;0.6;2.1;0.0;4.9
13.01.2013 18:00;33.3;24.2;1.4;0.30;20.3;0.0;0.5;2.0;0.0;-0.8
13.01.2013 19:00;22.9;29.6;1.5;0.30;22.0;0.0;0.7;1.9;0.0;-1.1
13.01.2013 20:00;19.8;31.0;1.6;0.30;24.5;0.1;0.7;1.6;0.0;-0.9
13.01.2013 21:00;16.4;30.9;1.6;0.30;28.2;0.1;0.8;1.5;0.0;-1.0
13.01.2013 22:00;16.5;30.6;2.0;0.30;29.8;0.1;0.9;1.4;0.0;-1.1
13.01.2013 23:00;17.4;29.9;1.9;0.30;30.9;0.1;0.8;1.3;0.0;-1.0
14.01.2013 00:00;18.1;28.8;1.9;0.30;30.7;0.1;0.8;1.2;0.0;-1.0
14.01.2013 01:00;19.1;25.8;1.7;0.30;32.2;0.0;0.8;1.1;0.0;-1.0
14.01.2013 02:00;21.0;22.9;1.6;0.30;34.3;0.0;0.8;0.8;0.0;-1.0
14.01.2013 03:00;20.6;23.5;1.6;0.30;35.5;0.0;0.7;0.9;0.0;-0.9
14.01.2013 04:00;22.3;22.5;1.7;0.30;35.2;0.0;0.6;0.8;0.0;-0.7
14.01.2013 05:00;20.5;24.1;2.0;0.30;36.2;0.0;0.6;0.8;0.0;-0.8
14.01.2013 06:00;18.2;25.6;1.8;0.30;35.4;0.0;0.6;0.9;0.0;-0.7
14.01.2013 07:00;8.6;37.0;3.2;0.30;36.8;0.1;0.9;1.1;0.0;-1.0
14.01.2013 08:00;3.4;47.7;3.2;0.40;38.0;0.1;1.1;1.0;0.0;-1.0
14.01.2013 09:00;2.7;51.2;3.1;0.40;35.5;0.1;1.1;1.0;0.0;1.4
14.01.2013 10:00;5.2;46.8;3.2;0.40;36.6;0.1;1.2;1.2;0.0;17.2
14.01.2013 11:00;4.3;47.1;3.6;0.40;40.4;0.1;1.4;1.4;0.0;31.1
14.01.2013 12:00;5.4;44.2;3.5;0.50;36.1;0.1;1.4;1.3;0.0;49.8
14.01.2013 13:00;5.8;40.8;3.4;0.50;26.9;0.1;1.2;1.1;0.0;53.8
14.01.2013 14:00;3.7;45.1;3.8;0.50;22.9;0.1;1.4;1.1;0.1;35.4
14.01.2013 15:00;3.9;43.4;3.6;0.50;24.0;0.1;1.3;1.1;0.0;29.0
14.01.2013 16:00;3.3;42.9;3.5;0.50;25.9;0.1;1.4;1.1;0.0;19.6
14.01.2013 17:00;2.6;43.3;3.5;0.50;24.9;0.1;1.4;1.1;0.0;6.3
14.01.2013 18:00;2.8;41.0;3.2;0.50;22.0;0.2;1.0;1.1;0.0;-1.2
14.01.2013 19:00;2.5;42.7;3.5;0.50;20.3;0.1;2.5;0.8;0.0;-1.2
14.01.2013 20:00;3.5;40.6;3.2;0.50;23.1;0.1;1.1;0.5;0.0;-1.3
14.01.2013 21:00;4.6;38.8;3.0;0.40;22.7;0.1;1.0;0.3;0.0;-1.2
14.01.2013 22:00;14.3;34.0;2.5;0.40;24.0;0.1;0.8;0.1;0.0;-1.4
14.01.2013 23:00;23.1;32.9;2.8;0.30;21.1;0.1;0.7;0.3;0.0;-1.1
15.01.2013 00:00;21.9;30.8;2.8;0.30;18.1;0.1;0.6;0.3;0.0;-1.1
15.01.2013 01:00;26.3;26.3;2.7;0.30;16.5;0.1;0.5;0.3;0.0;-1.2
15.01.2013 02:00;28.2;24.9;2.8;0.30;14.8;0.1;0.5;0.2;0.0;-2.2
15.01.2013 03:00;26.7;24.4;3.0;0.30;14.1;0.1;0.4;0.3;0.0;-1.9
15.01.2013 04:00;24.3;25.9;3.2;0.30;12.7;0.1;0.4;0.1;0.0;-2.5
15.01.2013 05:00;13.4;29.1;2.7;0.30;14.8;0.1;0.5;-0.2;0.0;-2.8
15.01.2013 06:00;8.7;33.5;3.2;0.40;16.8;0.1;0.6;-0.3;0.0;-2.8
15.01.2013 07:00;8.6;35.9;3.7;0.30;16.1;0.1;0.5;-0.7;0.0;-3.0
15.01.2013 08:00;5.8;40.3;3.8;0.40;15.2;0.1;0.6;-0.9;0.0;-2.5
15.01.2013 09:00;3.3;44.3;4.0;0.40;15.2;0.1;0.8;-0.8;0.0;21.8
15.01.2013 10:00;7.6;40.9;4.0;0.40;16.5;0.1;0.9;-0.6;0.0;67.3
15.01.2013 11:00;8.1;49.6;5.7;0.50;18.4;0.2;2.1;-0.2;0.0;121.7
15.01.2013 12:00;12.0;40.9;4.9;0.40;21.9;0.1;1.1;0.4;0.0;161.1
15.01.2013 13:00;15.5;35.4;3.8;0.40;17.5;0.1;0.8;0.7;0.0;143.5
15.01.2013 14:00;16.8;36.0;3.6;0.40;16.8;0.1;0.8;1.3;0.0;147.4
15.01.2013 15:00;28.2;28.2;2.8;0.30;18.0;0.1;0.6;1.3;0.0;121.3
15.01.2013 16:00;21.8;36.1;2.7;0.40;17.7;0.1;0.8;1.4;0.0;55.2
15.01.2013 17:00;10.2;48.5;2.8;0.40;21.1;0.1;1.0;1.1;0.0;7.5
15.01.2013 18:00;4.8;53.5;3.1;0.50;21.4;0.1;1.1;1.0;0.1;-1.6
15.01.2013 19:00;13.5;49.2;3.1;0.40;19.6;0.1;1.0;1.3;0.0;-2.2
15.01.2013 20:00;33.3;35.5;2.8;0.30;17.3;0.1;0.6;1.2;0.0;-2.2
15.01.2013 21:00;42.7;28.9;2.8;0.30;12.6;0.1;0.5;1.0;0.0;-2.7
15.01.2013 22:00;48.3;25.4;2.9;0.30;10.1;0.1;0.4;1.0;0.0;-2.7
15.01.2013 23:00;42.9;30.5;3.3;0.30;10.3;0.1;0.5;1.0;0.0;-2.2
16.01.2013 00:00;55.6;18.0;2.2;0.30;11.0;0.0;0.4;0.9;0.0;-1.6
16.01.2013 01:00;53.9;17.5;1.9;0.20;11.3;0.0;0.4;0.6;0.0;-1.3
16.01.2013 02:00;50.2;18.0;2.0;0.30;12.6;0.0;0.3;0.5;0.0;-1.3
16.01.2013 03:00;49.7;17.6;2.0;0.20;11.7;0.0;0.2;0.1;0.0;-1.2
16.01.2013 04:00;46.2;17.6;2.4;0.20;10.7;0.0;0.2;0.1;0.0;-1.2
16.01.2013 05:00;40.1;20.6;2.6;0.30;9.9;0.1;0.3;-0.3;0.0;-1.1
16.01.2013 06:00;31.1;33.2;3.3;0.30;12.3;0.1;0.4;-1.1;0.1;-1.6
16.01.2013 07:00;31.8;34.5;3.8;0.30;15.1;0.1;0.4;-1.6;0.0;-2.2
16.01.2013 08:00;19.1;49.6;3.8;0.30;14.4;0.1;0.7;-2.2;0.0;-2.1
16.01.2013 09:00;15.7;54.1;4.0;0.40;17.6;0.1;0.9;-2.4;0.0;10.5
16.01.2013 10:00;18.1;49.1;4.1;0.30;19.6;0.1;0.9;-2.4;0.0;54.1
16.01.2013 11:00;20.4;45.2;3.7;0.30;20.8;0.1;0.8;-2.5;0.0;70.8
16.01.2013 12:00;30.2;34.5;3.1;0.30;19.3;0.1;0.6;-2.3;0.0;173.1
16.01.2013 13:00;30.9;36.3;3.4;0.30;19.2;0.1;0.7;-1.8;0.0;137.8
16.01.2013 14:00;33.8;34.4;2.8;0.30;19.7;0.1;0.6;-1.8;0.0;148.1
16.01.2013 15:00;31.0;37.5;2.9;0.30;20.6;0.1;0.7;-1.6;0.0;126.0
16.01.2013 16:00;33.2;35.6;2.2;0.30;22.9;0.1;1.0;-1.8;0.0;51.2
16.01.2013 17:00;24.9;44.7;2.6;0.40;23.8;0.1;0.8;-1.8;0.0;17.3
16.01.2013 18:00;24.8;43.1;2.8;0.40;18.3;0.1;0.7;-1.9;0.0;-1.0
16.01.2013 19:00;27.6;42.0;3.8;0.40;18.0;0.1;0.7;-2.0;0.0;-2.0
16.01.2013 20:00;23.5;43.7;4.0;0.40;18.0;0.1;0.7;-2.2;0.0;-2.0
16.01.2013 21:00;22.0;38.5;3.6;0.40;20.7;0.1;0.8;-2.7;0.0;-1.8
16.01.2013 22:00;23.8;35.1;3.4;0.40;21.0;0.1;0.7;-3.0;0.0;-1.6
16.01.2013 23:00;24.1;33.9;3.4;0.40;19.8;0.1;0.7;-3.0;0.0;-1.5
17.01.2013 00:00;25.4;31.1;2.6;0.40;19.9;0.1;0.6;-3.4;0.0;-1.1
17.01.2013 01:00;25.2;30.8;2.8;0.40;19.6;0.1;0.6;-3.4;0.0;-1.2
17.01.2013 02:00;27.3;27.3;2.6;0.30;19.8;0.1;0.5;-3.5;0.0;-1.2
17.01.2013 03:00;25.6;28.3;2.7;0.30;21.5;0.1;0.6;-3.6;0.0;-1.1
17.01.2013 04:00;25.4;27.5;3.0;0.30;23.3;0.1;0.5;-3.7;0.1;-1.0
17.01.2013 05:00;12.2;42.1;3.4;0.40;22.4;0.1;0.7;-3.6;0.1;-1.0
17.01.2013 06:00;6.9;48.7;3.8;0.40;25.7;0.1;0.8;-3.6;0.0;-1.1
17.01.2013 07:00;11.3;40.5;3.9;0.40;26.9;0.1;0.8;-3.8;0.1;-1.0
17.01.2013 08:00;5.5;46.6;4.1;0.40;25.9;0.1;0.9;-3.8;0.2;-1.0
17.01.2013 09:00;4.6;49.1;4.9;0.50;28.6;0.1;1.2;-3.5;0.0;14.2
17.01.2013 10:00;7.7;48.5;5.3;0.50;31.0;0.1;1.3;-3.4;0.0;40.0
17.01.2013 11:00;9.7;45.4;5.1;0.50;32.1;0.1;1.3;-3.1;0.0;83.6
17.01.2013 12:00;11.6;45.8;5.6;0.50;32.6;0.1;1.4;-2.8;0.1;132.3
17.01.2013 13:00;14.8;43.1;5.7;0.50;;0.1;1.3;-2.5;;147.1
17.01.2013 14:00;17.7;39.7;5.2;0.50;;0.1;1.2;-2.1;0.0;201.9
17.01.2013 15:00;14.5;43.2;4.8;0.50;28.2;0.1;1.2;-2.0;0.0;114.6
17.01.2013 16:00;11.3;46.1;4.6;0.50;30.0;0.1;1.3;-2.1;0.0;60.7
17.01.2013 17:00;4.5;55.7;4.9;0.60;33.3;0.1;1.6;-2.2;0.2;15.8
17.01.2013 18:00;2.0;58.1;5.5;0.60;33.8;0.2;1.6;-2.4;0.2;-0.4
17.01.2013 19:00;2.2;55.3;5.5;0.60;30.7;0.1;1.3;-2.7;0.3;-0.9
17.01.2013 20:00;2.6;53.2;4.6;0.50;28.5;0.1;1.2;-2.8;0.2;-0.9
17.01.2013 21:00;1.9;55.6;5.6;0.60;29.0;0.1;1.2;-2.8;0.1;-1.0
17.01.2013 22:00;2.0;57.6;5.7;0.60;28.2;0.1;1.3;-3.0;0.1;-0.9
17.01.2013 23:00;3.0;52.4;5.2;0.50;27.5;0.1;1.2;-3.0;0.0;-1.2
18.01.2013 00:00;4.9;49.6;5.0;0.50;26.9;0.1;1.2;-3.3;0.0;-1.4
18.01.2013 01:00;2.5;53.9;4.7;0.50;27.5;0.1;1.2;-3.8;0.0;-2.2
18.01.2013 02:00;3.9;49.9;5.7;0.50;27.7;0.1;1.1;-3.5;0.0;-1.1
18.01.2013 03:00;2.5;52.1;6.3;0.50;27.0;0.1;1.1;-3.8;0.0;-1.0
18.01.2013 04:00;2.8;49.6;5.9;0.50;28.7;0.1;1.1;-3.9;0.0;-1.1
18.01.2013 05:00;2.7;49.2;5.8;0.50;28.8;0.1;1.1;-3.8;0.0;-1.6
18.01.2013 06:00;3.0;47.7;4.9;0.50;27.6;0.1;1.1;-4.6;0.0;-2.5
18.01.2013 07:00;1.6;54.8;7.5;0.60;29.4;0.1;1.5;-5.1;0.0;-2.6
18.01.2013 08:00;2.8;66.5;8.8;0.60;33.7;0.2;2.2;-5.4;0.0;-2.4
18.01.2013 09:00;3.6;81.4;10.6;0.80;47.1;0.3;3.3;-5.8;0.0;26.7
18.01.2013 10:00;4.7;78.2;10.5;0.80;46.1;0.3;3.0;-5.7;0.0;93.3
18.01.2013 11:00;7.6;73.9;11.1;0.80;47.4;0.3;2.9;-5.1;0.0;203.5
18.01.2013 12:00;12.3;63.3;9.7;0.70;51.1;0.3;2.5;-3.9;0.0;267.3
18.01.2013 13:00;25.2;31.0;6.2;0.50;34.4;0.1;1.1;-3.0;0.0;306.1
18.01.2013 14:00;17.6;54.7;6.8;0.60;32.3;0.2;1.9;-2.7;0.0;208.5
18.01.2013 15:00;18.2;50.6;6.9;0.60;47.4;0.2;1.7;-2.5;0.0;210.9
18.01.2013 16:00;21.2;42.2;4.6;0.50;32.9;0.1;1.3;-2.5;0.0;90.1
18.01.2013 17:00;12.0;51.1;4.3;0.60;32.0;0.1;1.3;-2.8;0.0;19.0
18.01.2013 18:00;5.3;56.6;4.2;0.60;31.6;0.1;1.2;-3.4;0.0;-1.8
18.01.2013 19:00;7.4;51.8;4.6;0.50;29.9;0.1;1.2;-3.6;0.0;-2.8
18.01.2013 20:00;4.6;57.0;5.4;0.60;29.9;0.1;1.4;-3.9;0.0;-2.4
18.01.2013 21:00;6.1;52.6;4.9;0.50;31.3;0.1;1.3;-4.1;0.0;-2.3
18.01.2013 22:00;6.2;53.0;4.6;0.60;31.1;0.1;1.4;-4.3;0.0;-2.3
18.01.2013 23:00;6.4;51.0;4.1;0.60;31.3;0.1;1.3;-4.3;0.0;-1.5
19.01.2013 00:00;4.1;53.1;4.1;0.60;33.8;0.1;1.4;-4.2;0.0;-1.2
19.01.2013 01:00;5.5;48.8;3.6;0.60;34.6;0.1;1.3;-4.2;0.0;-1.1
19.01.2013 02:00;5.3;46.8;3.6;0.50;33.4;0.1;1.3;-4.1;0.0;-1.0
19.01.2013 03:00;6.2;44.7;3.7;0.50;32.5;0.1;1.3;-4.2;0.0;-0.8
19.01.2013 04:00;4.4;46.2;4.0;0.50;33.2;0.1;1.3;-4.2;0.0;-0.9
19.01.2013 05:00;3.3;46.3;3.8;0.50;32.9;0.1;1.3;-4.2;0.0;-0.6
19.01.2013 06:00;2.0;49.0;4.1;0.60;33.7;0.1;1.3;-4.0;0.0;-0.5
19.01.2013 07:00;1.9;47.9;4.6;0.60;34.1;0.1;1.3;-4.0;0.1;-0.6
19.01.2013 08:00;1.8;48.0;5.7;0.60;35.3;0.1;1.3;-3.9;0.8;-0.5
19.01.2013 09:00;3.7;46.5;7.1;0.60;36.6;0.1;1.4;-3.8;0.1;7.7
19.01.2013 10:00;8.0;43.7;6.5;0.60;37.7;0.1;1.5;-3.7;0.0;41.4
19.01.2013 11:00;10.8;44.4;7.1;0.60;39.7;0.1;1.8;-3.2;0.0;83.7
19.01.2013 12:00;13.5;44.0;7.6;0.60;39.4;0.1;1.7;-2.5;0.0;113.6
19.01.2013 13:00;13.7;48.3;6.5;0.70;40.2;0.2;1.8;-2.3;0.3;108.3
19.01.2013 14:00;14.6;45.9;5.2;0.70;41.9;0.1;1.6;-1.9;0.1;94.2
19.01.2013 15:00;15.4;45.9;4.6;0.60;40.8;0.1;1.5;-1.5;0.0;88.3
19.01.2013 16:00;16.2;45.9;4.1;0.60;39.5;0.1;1.5;-1.2;0.0;68.0
19.01.2013 17:00;12.9;49.0;3.3;0.60;38.7;0.1;1.5;-1.2;0.0;25.3
19.01.2013 18:00;5.4;55.1;3.7;0.60;39.3;0.1;1.6;-1.1;0.0;-0.3
19.01.2013 19:00;5.7;55.4;3.6;0.60;37.7;0.1;1.5;-1.1;0.0;-1.1
19.01.2013 20:00;4.1;58.1;4.3;0.60;35.4;0.1;1.5;-1.0;0.0;-0.7
19.01.2013 21:00;2.4;60.4;4.4;0.60;36.6;0.1;1.7;-0.9;0.0;-0.7
19.01.2013 22:00;2.6;58.7;3.7;0.60;37.7;0.1;1.6;-0.8;0.4;-1.4
19.01.2013 23:00;2.7;57.4;3.1;0.60;39.4;0.1;1.6;-0.7;0.8;-1.5
20.01.2013 00:00;2.5;56.6;2.8;0.60;40.8;0.1;1.8;-0.7;0.0;-2.4
20.01.2013 01:00;2.9;55.1;3.0;0.60;40.5;0.1;1.7;-0.7;0.0;-2.7
20.01.2013 02:00;2.5;55.1;2.8;0.60;40.4;0.1;1.7;-0.8;0.0;-2.7
20.01.2013 03:00;2.2;56.3;3.1;0.60;37.7;0.1;1.7;-0.8;0.0;-2.7
20.01.2013 04:00;2.0;56.4;3.2;0.60;38.5;0.1;1.6;-0.9;0.0;-3.0
20.01.2013 05:00;2.1;53.9;3.2;0.60;37.1;0.1;1.6;-1.2;0.0;-2.8
20.01.2013 06:00;2.4;51.4;3.7;0.60;35.7;0.1;1.6;-1.2;0.0;-2.4
20.01.2013 07:00;1.8;51.1;4.0;0.60;40.9;0.1;1.6;-1.1;0.0;-2.2
20.01.2013 08:00;2.3;49.2;3.5;0.50;41.0;0.1;1.5;-1.2;0.0;-2.0
20.01.2013 09:00;6.1;44.6;3.9;0.50;42.2;0.1;1.5;-1.3;0.0;11.6
20.01.2013 10:00;12.9;38.6;4.0;0.50;38.7;0.1;1.5;-1.1;0.0;50.2
20.01.2013 11:00;14.5;38.1;3.6;0.50;43.8;0.1;1.4;-0.9;0.0;65.5
20.01.2013 12:00;18.0;36.9;4.0;0.60;45.8;0.1;1.5;-0.5;0.0;134.8
20.01.2013 13:00;18.8;38.2;4.5;0.60;42.9;0.1;1.6;0.0;0.0;153.6
20.01.2013 14:00;19.4;40.2;5.0;0.60;44.6;0.1;1.6;0.6;0.0;188.6
20.01.2013 15:00;10.3;50.2;4.8;0.60;48.2;0.1;1.8;0.6;0.0;65.9
20.01.2013 16:00;12.0;49.0;5.1;0.60;51.3;0.1;1.8;0.9;0.0;131.4
20.01.2013 17:00;7.4;53.9;4.5;0.60;51.6;0.1;1.7;1.2;0.0;41.0
20.01.2013 18:00;2.0;58.5;3.9;0.70;49.1;0.1;1.9;0.6;0.0;-0.3
20.01.2013 19:00;1.8;58.0;4.0;0.70;50.1;0.1;2.1;0.0;0.0;-2.1
20.01.2013 20:00;2.8;54.7;3.9;0.70;50.4;0.1;1.9;-0.1;0.0;-1.2
20.01.2013 21:00;4.5;49.3;3.6;0.60;50.9;0.1;1.7;-0.1;0.0;-1.1
20.01.2013 22:00;2.5;51.6;3.9;0.60;51.5;0.1;1.8;-0.1;0.0;-0.9
20.01.2013 23:00;2.4;51.1;4.5;0.60;50.0;0.1;1.6;0.7;0.0;-1.1
21.01.2013 00:00;3.7;47.0;3.7;0.60;41.9;0.1;1.2;1.2;0.0;-1.0
21.01.2013 01:00;3.1;47.1;3.3;0.60;39.6;0.1;1.2;1.3;0.0;-1.1
21.01.2013 02:00;2.3;46.7;3.5;0.60;35.3;0.1;1.3;1.0;0.0;-1.5
21.01.2013 03:00;13.0;29.0;3.6;0.40;22.8;0.1;0.4;0.4;0.0;-1.5
21.01.2013 04:00;19.3;25.9;3.9;0.40;11.8;0.1;0.5;0.2;0.0;-1.5
21.01.2013 05:00;22.6;27.4;3.6;0.40;12.8;0.1;0.5;-0.2;0.0;-1.3
21.01.2013 06:00;19.9;30.5;3.9;0.40;15.5;0.1;0.6;-0.2;0.0;-1.1
21.01.2013 07:00;12.5;40.3;4.3;0.40;15.8;0.1;0.7;-0.5;0.2;-1.2
21.01.2013 08:00;3.4;54.2;4.6;0.50;17.4;0.1;1.0;-0.6;0.1;-1.2
21.01.2013 09:00;4.7;54.9;4.0;0.50;18.2;0.1;1.0;-0.7;0.3;10.1
21.01.2013 10:00;11.2;46.9;4.2;0.50;17.6;0.1;0.9;-0.3;0.0;61.8
21.01.2013 11:00;12.1;52.2;5.0;0.50;24.2;0.7;1.1;0.1;0.0;80.8
21.01.2013 12:00;23.5;35.1;5.6;0.40;26.3;0.1;0.7;0.7;0.0;262.1
21.01.2013 13:00;32.1;24.6;4.4;0.40;13.9;0.1;0.5;1.0;0.0;292.8
21.01.2013 14:00;31.1;26.7;3.6;0.40;14.2;0.1;0.5;1.3;0.0;198.9
21.01.2013 15:00;28.5;30.8;3.5;0.40;15.4;0.1;0.7;1.6;0.0;145.8
21.01.2013 16:00;25.8;34.6;3.3;0.40;13.9;0.1;0.6;1.8;0.0;80.6
21.01.2013 17:00;19.9;42.5;3.1;0.40;16.5;0.1;0.7;1.8;0.0;24.9
21.01.2013 18:00;14.0;47.0;3.1;0.50;18.1;0.1;0.8;1.7;0.0;0.8
21.01.2013 19:00;6.3;57.3;3.6;0.50;17.4;0.1;0.9;1.7;0.0;-1.8
21.01.2013 20:00;3.3;62.1;4.0;0.50;19.4;0.1;1.0;1.7;0.0;-2.2
21.01.2013 21:00;2.8;62.7;4.7;0.60;19.4;0.1;1.1;1.6;0.0;-2.1
21.01.2013 22:00;2.1;61.4;4.7;0.60;20.9;0.1;1.1;1.7;0.0;-2.2
21.01.2013 23:00;1.5;58.8;4.9;0.60;21.7;0.1;1.1;1.7;0.0;-1.9
22.01.2013 00:00;1.5;57.6;5.1;0.60;21.0;0.1;1.1;1.6;0.0;-1.7
22.01.2013 01:00;2.2;53.7;5.1;0.50;19.6;0.1;0.9;1.5;0.0;-2.3
22.01.2013 02:00;7.9;48.8;6.1;0.50;19.6;0.1;0.8;1.4;0.0;-2.0
22.01.2013 03:00;22.1;38.6;5.5;0.40;17.2;0.1;0.6;2.0;0.0;-1.8
22.01.2013 04:00;25.7;34.8;5.1;0.40;14.9;0.1;0.5;2.6;0.0;-1.3
22.01.2013 05:00;35.1;30.1;5.0;0.30;16.1;0.1;0.4;3.0;0.0;-1.6
