Station: Rigi-Seebodenalp
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
09.08.2019 14:00;94.8;3.5;0.2;0.15;5.5;4.1;3.8;25.8;0.0;867.2
09.08.2019 15:00;108.7;4.6;0.2;0.16;6.8;4.9;5.0;26.7;0.0;790.4
09.08.2019 16:00;102.0;3.2;0.2;0.14;5.3;3.7;3.4;27.8;0.0;669.9
09.08.2019 17:00;97.6;2.5;0.2;0.12;4.6;2.8;2.6;27.5;0.0;399.8
09.08.2019 18:00;94.9;2.7;0.2;0.13;5.7;3.4;2.8;26.0;0.0;163.2
09.08.2019 19:00;84.1;1.9;0.1;0.12;10.3;3.4;1.9;24.5;0.0;56.6
09.08.2019 20:00;101.6;3.2;0.2;0.13;7.1;4.0;3.2;24.4;0.0;8.0
09.08.2019 21:00;94.9;2.5;0.1;0.13;6.1;3.5;2.5;23.5;0.0;-1.2
09.08.2019 22:00;96.9;2.6;0.2;0.13;5.5;3.6;2.6;24.1;0.1;-2.6
09.08.2019 23:00;93.8;6.7;0.2;0.16;8.0;5.7;6.7;21.6;0.0;-2.6
10.08.2019 00:00;97.0;2.6;0.1;0.12;4.5;3.2;2.6;18.2;8.1;-0.9
10.08.2019 01:00;90.9;2.3;0.0;0.12;3.3;2.4;2.3;18.8;0.6;-0.5
10.08.2019 02:00;88.8;2.1;0.0;0.12;3.0;2.0;2.1;19.0;0.7;-0.7
10.08.2019 03:00;87.6;2.3;0.0;0.13;3.6;2.9;2.3;19.0;3.5;-0.9
10.08.2019 04:00;65.5;1.4;0.0;0.10;3.1;2.2;1.5;18.9;0.1;-0.3
10.08.2019 05:00;65.9;1.8;0.0;0.11;3.2;2.3;1.8;18.2;0.0;-0.1
10.08.2019 06:00;75.2;2.3;0.0;0.12;3.1;2.4;2.3;17.7;7.8;-0.3
10.08.2019 07:00;64.2;2.0;0.0;0.12;1.1;0.3;2.1;15.6;20.8;3.5
10.08.2019 08:00;64.9;2.0;0.0;0.11;1.4;0.7;2.0;15.5;2.5;10.7
10.08.2019 09:00;67.9;1.8;0.0;0.11;1.7;0.9;1.9;15.4;0.8;21.4
10.08.2019 10:00;65.2;2.1;0.0;0.11;1.9;1.1;2.1;14.8;1.0;37.2
10.08.2019 11:00;74.0;2.1;0.0;0.12;2.4;1.7;2.2;14.2;1.3;50.3
10.08.2019 12:00;86.4;1.4;0.0;0.12;2.1;1.4;1.4;15.0;0.6;235.6
10.08.2019 13:00;81.7;1.6;0.1;0.13;2.3;1.6;1.7;15.9;0.0;303.6
10.08.2019 14:00;80.9;1.3;0.0;0.12;2.6;1.7;1.4;16.4;0.0;187.1
10.08.2019 15:00;77.5;1.5;0.0;0.12;3.1;1.9;1.6;16.3;0.0;102.4
10.08.2019 16:00;83.3;1.1;0.0;0.12;3.1;2.0;1.2;17.1;0.0;93.8
10.08.2019 17:00;83.9;1.2;0.0;0.12;3.5;2.4;1.2;17.3;0.0;90.7
10.08.2019 18:00;84.8;1.2;0.0;0.12;3.8;2.6;1.2;17.8;0.0;85.5
10.08.2019 19:00;83.7;1.1;0.1;0.12;4.1;2.6;1.1;17.7;0.0;56.4
10.08.2019 20:00;86.1;1.1;0.0;0.12;4.2;2.7;1.1;17.6;0.0;7.4
10.08.2019 21:00;85.9;1.1;0.1;0.12;4.0;2.7;1.1;17.0;0.0;-1.2
10.08.2019 22:00;81.0;1.2;0.0;0.12;3.9;2.7;1.2;16.6;0.0;-1.0
10.08.2019 23:00;78.7;1.3;0.0;0.12;4.1;2.7;1.3;16.7;0.0;-0.6
11.08.2019 00:00;81.8;1.2;0.1;0.12;4.4;2.9;1.3;16.0;0.0;-1.5
11.08.2019 01:00;82.9;1.3;0.0;0.12;4.3;3.1;1.3;15.4;0.0;-1.6
11.08.2019 02:00;82.6;1.3;0.1;0.12;4.5;3.1;1.3;15.4;0.0;-1.8
11.08.2019 03:00;80.9;1.3;0.1;0.12;4.3;2.9;1.3;15.1;0.0;-1.6
11.08.2019 04:00;78.7;1.8;0.1;0.13;4.4;3.2;1.8;15.1;0.0;-2.0
11.08.2019 05:00;77.5;1.5;0.1;0.12;4.6;3.1;1.5;14.6;0.0;-1.3
11.08.2019 06:00;77.8;1.4;0.0;0.12;4.5;3.0;1.4;15.1;0.0;18.8
11.08.2019 07:00;70.0;1.5;0.0;0.12;4.3;2.8;1.5;15.6;0.1;144.7
11.08.2019 08:00;69.6;1.4;0.1;0.12;3.9;2.8;1.6;16.0;0.0;322.7
11.08.2019 09:00;54.6;3.1;0.1;0.18;5.3;3.5;4.1;15.8;0.0;503.9
11.08.2019 10:00;55.2;3.2;0.1;0.17;5.9;4.3;4.1;16.6;0.0;662.0
11.08.2019 11:00;59.7;3.4;0.2;0.17;6.7;5.0;4.2;17.4;0.0;781.9
11.08.2019 12:00;68.8;3.2;0.2;0.16;6.8;5.3;3.7;18.4;0.0;860.4
11.08.2019 13:00;80.3;2.8;0.2;0.15;6.6;4.8;3.1;20.1;0.0;889.1
11.08.2019 14:00;82.2;2.6;0.2;0.15;6.1;4.3;2.8;21.3;0.0;863.7
11.08.2019 15:00;85.3;2.7;0.2;0.16;6.2;4.5;3.0;22.3;0.0;781.9
11.08.2019 16:00;90.3;2.8;0.2;0.16;6.8;4.8;3.0;22.6;0.0;607.3
11.08.2019 17:00;86.7;3.0;0.2;0.16;6.3;4.9;3.1;21.6;0.0;261.5
11.08.2019 18:00;96.6;3.6;0.2;0.15;6.9;5.0;3.6;20.0;0.0;26.6
11.08.2019 19:00;75.2;3.9;0.0;0.14;5.1;3.1;3.9;15.3;12.1;-1.0
11.08.2019 20:00;76.0;2.6;0.0;0.13;2.9;1.9;2.6;14.7;1.8;9.5
11.08.2019 21:00;77.0;2.7;0.0;0.13;2.5;1.7;2.7;15.4;0.3;-1.0
11.08.2019 22:00;77.8;2.0;0.0;0.12;2.3;1.3;2.0;15.8;0.0;-0.9
11.08.2019 23:00;74.4;2.1;0.0;0.12;2.4;1.4;2.1;15.4;0.0;-0.0
12.08.2019 00:00;64.7;2.6;0.0;0.13;2.7;1.5;2.7;14.6;0.0;0.0
12.08.2019 01:00;59.6;2.8;0.0;0.13;2.7;1.6;2.8;14.8;0.0;-0.0
12.08.2019 02:00;52.3;3.2;0.0;0.13;2.4;1.3;3.2;14.1;0.0;0.0
12.08.2019 03:00;50.2;3.5;0.0;0.13;1.9;1.0;3.5;13.6;0.0;-0.4
12.08.2019 04:00;54.4;3.2;0.0;0.13;1.0;0.2;3.3;12.7;0.4;-1.1
12.08.2019 05:00;55.8;3.3;0.0;0.13;1.9;1.0;3.3;13.0;2.0;-0.6
12.08.2019 06:00;53.5;2.8;0.0;0.13;2.0;1.0;2.9;13.1;1.8;1.6
12.08.2019 07:00;58.2;4.7;0.0;0.13;1.2;0.4;4.8;12.2;0.0;12.9
12.08.2019 08:00;70.9;3.6;0.0;0.12;1.4;0.7;3.8;11.3;0.0;15.2
12.08.2019 09:00;61.5;5.9;0.0;0.14;1.2;0.5;6.2;11.4;0.0;21.3
12.08.2019 10:00;56.3;7.1;0.0;0.13;1.1;0.3;7.4;11.3;5.7;22.8
12.08.2019 11:00;54.3;6.1;0.0;0.13;1.1;0.2;7.1;11.9;2.8;128.4
12.08.2019 12:00;53.1;6.2;0.0;0.13;1.2;0.5;6.6;12.1;0.0;42.7
12.08.2019 13:00;62.0;3.4;0.0;0.13;1.6;0.7;4.0;12.7;0.1;165.7
12.08.2019 14:00;77.2;1.3;0.0;0.12;1.8;0.9;1.4;14.4;0.0;310.1
12.08.2019 15:00;57.0;5.8;0.0;0.14;2.8;1.5;6.6;14.5;0.0;174.8
12.08.2019 16:00;61.9;4.3;0.0;0.13;2.5;1.7;4.9;13.7;0.0;135.8
12.08.2019 17:00;59.2;5.3;0.0;0.14;3.1;2.3;6.0;13.9;0.0;129.6
12.08.2019 18:00;74.4;2.9;0.0;0.13;2.5;1.4;3.0;13.8;0.0;60.4
12.08.2019 19:00;81.1;1.7;0.0;0.13;1.9;1.0;1.7;13.8;0.0;46.1
12.08.2019 20:00;76.9;3.0;0.0;0.13;2.6;1.7;3.0;13.1;0.0;2.5
12.08.2019 21:00;76.9;2.8;0.0;0.13;3.1;2.2;2.9;13.6;0.0;-0.6
12.08.2019 22:00;80.0;2.3;0.0;0.13;3.4;2.2;2.3;13.9;0.0;-0.5
12.08.2019 23:00;82.0;1.9;0.0;0.12;3.2;2.0;1.9;13.7;0.0;-1.2
13.08.2019 00:00;78.6;2.0;0.1;0.12;3.5;2.1;2.0;13.4;0.0;-0.7
13.08.2019 01:00;74.9;2.1;0.0;0.12;3.5;2.1;2.1;13.5;0.0;-0.3
13.08.2019 02:00;78.7;1.7;0.0;0.12;3.2;2.0;1.8;13.0;0.0;-0.8
13.08.2019 03:00;79.1;1.8;0.0;0.12;3.0;1.9;1.8;13.2;0.0;-0.2
13.08.2019 04:00;78.1;1.7;0.0;0.12;3.2;2.0;1.7;12.8;0.0;-1.0
13.08.2019 05:00;75.5;1.8;0.0;0.12;3.2;2.0;1.8;12.4;0.0;-0.7
13.08.2019 06:00;77.3;2.1;0.0;0.12;3.5;2.1;2.1;11.9;0.0;7.1
13.08.2019 07:00;75.6;2.5;0.1;0.12;3.2;2.2;2.5;11.8;0.0;36.9
13.08.2019 08:00;69.1;2.5;0.1;0.12;3.8;2.3;2.7;11.9;0.0;101.4
13.08.2019 09:00;59.4;4.5;0.0;0.13;4.5;3.0;4.9;11.5;0.0;124.8
13.08.2019 10:00;70.4;2.8;0.1;0.12;4.0;2.7;3.2;12.4;0.0;273.4
13.08.2019 11:00;69.4;3.8;0.1;0.13;4.9;3.4;4.7;13.0;0.0;337.3
13.08.2019 12:00;71.6;3.5;0.1;0.13;5.2;3.8;4.0;12.6;0.0;247.0
13.08.2019 13:00;73.0;4.1;0.1;0.13;5.2;4.0;4.7;13.2;0.0;276.7
13.08.2019 14:00;78.1;3.4;0.1;0.12;4.5;3.3;3.9;13.5;0.0;312.1
13.08.2019 15:00;81.1;3.9;0.1;0.12;4.5;3.3;4.3;13.5;0.0;239.6
13.08.2019 16:00;81.8;3.8;0.1;0.12;4.6;3.1;4.1;13.5;0.0;242.0
13.08.2019 17:00;82.3;4.2;0.1;0.13;5.4;3.7;4.5;13.3;0.0;166.2
13.08.2019 18:00;83.3;4.0;0.1;0.13;4.6;3.6;4.1;13.3;0.0;77.9
13.08.2019 19:00;77.0;3.1;0.0;0.12;4.6;3.6;3.2;12.8;0.0;63.9
13.08.2019 20:00;75.7;2.6;0.0;0.12;5.0;3.3;2.7;11.7;0.0;11.3
13.08.2019 21:00;78.1;3.5;0.1;0.12;4.4;3.5;3.5;12.2;0.0;-0.2
13.08.2019 22:00;74.8;4.1;0.0;0.13;4.9;3.5;4.1;11.6;0.0;-1.0
13.08.2019 23:00;74.1;3.7;0.1;0.13;4.8;3.2;3.7;11.1;0.0;-1.2
14.08.2019 00:00;70.4;3.5;0.0;0.13;4.5;3.3;3.5;10.4;0.0;-1.1
14.08.2019 01:00;69.3;3.9;0.1;0.13;4.7;3.3;3.9;10.3;0.0;-1.1
14.08.2019 02:00;74.1;3.1;0.1;0.13;4.4;3.1;3.1;9.3;0.0;-1.9
14.08.2019 03:00;73.0;3.2;0.1;0.13;4.6;3.3;3.2;9.5;0.0;-1.3
14.08.2019 04:00;68.7;3.2;0.1;0.13;4.6;3.4;3.2;9.2;0.0;-1.6
14.08.2019 05:00;72.0;2.7;0.1;0.13;4.5;3.3;2.7;9.1;0.0;-1.2
14.08.2019 06:00;76.2;2.5;0.0;0.13;4.6;3.3;2.5;9.1;0.0;14.4
14.08.2019 07:00;68.4;2.2;0.0;0.12;4.3;3.1;2.3;10.0;0.0;132.3
14.08.2019 08:00;72.4;2.6;0.0;0.13;4.6;3.2;2.9;11.0;0.0;246.5
14.08.2019 09:00;51.9;7.4;0.1;0.14;6.0;4.1;10.6;11.2;0.0;332.8
14.08.2019 10:00;55.4;6.9;0.2;0.15;7.1;5.1;10.4;12.7;0.0;625.1
14.08.2019 11:00;76.4;4.0;0.1;0.14;6.7;5.1;4.9;13.3;0.0;809.5
14.08.2019 12:00;84.6;3.5;0.1;0.14;6.2;5.0;4.1;14.8;0.0;895.0
14.08.2019 13:00;88.9;2.6;0.1;0.13;5.0;3.7;2.9;16.3;0.0;927.4
14.08.2019 14:00;92.0;2.7;0.1;0.13;5.0;3.6;2.9;17.2;0.0;898.5
14.08.2019 15:00;94.0;2.8;0.1;0.13;5.3;3.6;3.1;17.3;0.0;801.0
14.08.2019 16:00;95.4;3.2;0.1;0.14;5.8;4.0;3.6;17.9;0.0;675.8
14.08.2019 17:00;96.6;3.3;0.1;0.14;5.7;4.2;3.7;18.2;0.0;508.9
14.08.2019 18:00;98.6;3.4;0.2;0.14;6.5;4.6;3.7;17.8;0.0;322.8
14.08.2019 19:00;98.9;3.9;0.2;0.14;7.4;5.0;4.0;16.7;0.0;140.5
14.08.2019 20:00;89.5;3.4;0.1;0.14;7.3;4.7;3.5;14.1;0.0;15.1
14.08.2019 21:00;88.7;3.3;0.1;0.14;5.7;4.5;3.3;12.9;0.0;-1.9
14.08.2019 22:00;88.5;3.3;0.1;0.14;6.2;4.7;3.3;12.8;0.0;-1.8
14.08.2019 23:00;87.8;3.3;0.1;0.14;6.3;4.9;3.3;12.9;0.0;-1.8
15.08.2019 00:00;88.2;3.0;0.1;0.14;6.6;4.6;3.0;13.3;0.0;-1.5
15.08.2019 01:00;88.0;2.9;0.1;0.14;5.8;4.2;2.9;14.0;0.0;-2.0
15.08.2019 02:00;86.3;2.7;0.1;0.14;5.2;3.8;2.7;13.9;0.0;-1.9
15.08.2019 03:00;82.0;2.1;0.1;0.14;4.5;3.0;2.1;13.8;0.0;-1.6
15.08.2019 04:00;84.7;2.0;0.1;0.14;4.4;2.8;2.0;14.3;0.0;-1.4
15.08.2019 05:00;84.4;2.0;0.1;0.14;3.9;2.7;2.0;14.3;0.0;-1.3
15.08.2019 06:00;83.5;2.2;0.2;0.14;4.2;2.7;2.2;14.3;0.0;7.7
15.08.2019 07:00;82.7;2.2;0.1;0.14;4.6;2.7;2.3;14.4;0.0;67.7
15.08.2019 08:00;82.5;2.0;0.1;0.14;4.5;2.5;2.1;15.2;0.0;135.1
15.08.2019 09:00;77.2;1.9;0.2;0.13;4.4;2.5;2.0;15.3;0.0;293.6
15.08.2019 10:00;78.8;2.0;0.2;0.14;5.0;2.8;2.2;15.8;0.0;501.6
15.08.2019 11:00;73.0;4.1;0.2;0.15;6.4;4.0;4.6;15.4;0.0;362.6
15.08.2019 12:00;75.9;4.0;0.2;0.15;6.4;4.7;4.5;15.6;0.0;450.6
15.08.2019 13:00;;;;;5.9;3.9;;16.8;0.0;657.8
15.08.2019 14:00;;3.2;0.1;;6.2;3.7;3.4;16.1;0.0;205.8
15.08.2019 15:00;74.6;3.2;0.2;0.14;5.8;4.4;3.3;15.0;0.0;120.3
15.08.2019 16:00;75.7;2.9;0.1;0.14;6.2;4.2;3.1;17.4;0.0;595.7
15.08.2019 17:00;74.7;3.1;0.1;0.14;6.0;4.0;3.3;16.8;0.0;304.3
15.08.2019 18:00;72.9;2.9;0.1;0.14;4.1;2.5;3.0;15.8;0.6;88.9
15.08.2019 19:00;67.2;2.5;0.1;0.14;4.0;1.9;2.6;15.0;0.0;17.0
15.08.2019 20:00;65.5;2.1;0.1;0.14;3.7;1.7;2.1;15.0;0.0;2.7
15.08.2019 21:00;64.3;2.2;0.1;0.14;3.7;1.9;2.2;14.8;0.0;-0.1
15.08.2019 22:00;60.4;2.5;0.1;0.14;3.5;2.1;2.5;14.1;0.0;-0.0
15.08.2019 23:00;62.9;1.9;0.1;0.14;3.9;2.3;1.9;13.9;0.0;-0.1
16.08.2019 00:00;62.8;1.8;0.1;0.14;3.7;2.3;1.8;13.6;0.0;-0.3
16.08.2019 01:00;61.4;2.4;0.1;0.14;3.8;2.4;2.4;13.2;0.0;0.0
16.08.2019 02:00;60.7;2.2;0.1;0.14;3.5;2.5;2.2;12.9;0.0;0.0
16.08.2019 03:00;61.2;1.7;0.1;0.14;3.6;2.4;1.7;12.6;0.1;-0.8
16.08.2019 04:00;62.7;1.7;0.0;0.14;3.4;2.3;1.7;12.2;0.0;-1.3
16.08.2019 05:00;61.3;1.3;0.1;0.15;3.8;2.5;1.3;12.3;0.0;-0.4
16.08.2019 06:00;57.0;1.1;0.0;0.15;4.4;2.6;1.1;11.1;0.0;8.3
16.08.2019 07:00;56.0;0.9;0.0;0.15;4.6;2.7;1.1;12.0;0.0;123.7
16.08.2019 08:00;60.0;1.1;0.0;0.15;4.9;2.6;1.2;13.1;0.0;217.7
16.08.2019 09:00;60.7;1.4;0.1;0.15;4.3;2.6;1.6;13.0;0.0;241.6
16.08.2019 10:00;60.9;2.0;0.1;0.16;4.4;2.9;2.6;14.1;0.0;528.6
16.08.2019 11:00;63.4;1.7;0.1;0.15;4.3;2.8;1.9;14.5;0.0;294.9
16.08.2019 12:00;67.2;1.4;0.0;0.15;4.7;2.8;1.7;16.4;0.0;544.1
16.08.2019 13:00;75.6;1.7;0.1;0.15;4.5;3.0;2.0;17.7;0.0;717.5
16.08.2019 14:00;82.8;2.2;0.1;0.16;5.3;3.3;2.5;18.4;0.0;703.8
16.08.2019 15:00;82.4;2.2;0.1;0.16;5.4;3.3;2.5;19.4;0.0;771.3
16.08.2019 16:00;86.6;2.5;0.1;0.16;5.0;3.4;2.8;19.4;0.0;672.2
16.08.2019 17:00;88.7;2.8;0.1;0.16;5.2;3.5;3.2;19.1;0.0;500.8
16.08.2019 18:00;91.0;3.1;0.1;0.17;6.4;3.8;3.4;19.5;0.0;300.8
16.08.2019 19:00;90.6;3.4;0.1;0.16;5.9;3.6;3.7;18.7;0.0;129.2
16.08.2019 20:00;83.7;2.5;0.1;0.16;6.0;3.7;2.6;15.4;0.0;10.4
16.08.2019 21:00;81.2;2.5;0.1;0.16;7.7;3.9;2.5;15.0;0.0;-1.6
16.08.2019 22:00;84.3;2.7;0.1;0.16;5.2;3.8;2.7;14.9;0.0;-1.6
16.08.2019 23:00;84.0;2.4;0.1;0.16;6.0;3.9;2.4;15.8;0.0;-1.1
17.08.2019 00:00;83.3;2.3;0.1;0.16;5.6;3.8;2.4;16.0;0.0;-1.4
17.08.2019 01:00;86.0;2.2;0.1;0.16;5.7;3.6;2.2;16.6;0.0;-1.6
17.08.2019 02:00;85.8;2.2;0.1;0.16;5.7;3.5;2.2;16.2;0.0;-1.8
17.08.2019 03:00;85.9;2.2;0.1;0.16;5.3;3.4;2.3;16.0;0.0;-1.6
17.08.2019 04:00;84.3;2.2;0.1;0.16;5.2;3.4;2.2;15.5;0.0;-1.8
17.08.2019 05:00;82.8;2.1;0.1;0.16;5.0;3.4;2.1;15.5;0.0;-1.0
17.08.2019 06:00;87.1;1.7;0.1;0.16;4.4;2.9;1.7;16.9;0.0;5.7
17.08.2019 07:00;84.4;1.9;0.1;0.16;5.9;2.9;2.0;17.2;0.0;86.6
17.08.2019 08:00;82.7;1.7;0.1;0.37;8.8;5.7;1.8;18.3;0.0;181.0
17.08.2019 09:00;79.3;1.3;0.1;0.16;8.5;3.1;1.4;18.9;0.0;398.9
17.08.2019 10:00;73.4;1.9;0.1;0.16;7.4;3.4;2.2;18.5;0.0;465.8
17.08.2019 11:00;81.6;1.6;0.1;0.16;5.2;2.9;1.7;19.5;0.0;405.7
17.08.2019 12:00;79.2;2.3;0.2;0.16;4.9;3.2;2.5;19.9;0.0;496.2
17.08.2019 13:00;85.8;1.9;0.1;0.16;5.0;3.3;2.1;19.8;0.0;594.4
17.08.2019 14:00;87.4;2.2;0.2;0.17;5.8;3.7;2.4;19.8;0.0;509.0
17.08.2019 15:00;86.0;3.2;0.2;0.18;6.4;4.2;3.4;19.7;0.0;285.6
17.08.2019 16:00;84.9;2.5;0.2;0.18;6.6;4.2;2.7;20.0;0.0;278.9
17.08.2019 17:00;82.9;2.1;0.1;0.17;6.7;3.8;2.1;20.9;0.0;229.3
17.08.2019 18:00;86.7;1.9;0.1;0.17;14.0;4.7;2.0;20.9;0.0;107.6
17.08.2019 19:00;93.9;2.1;0.2;0.17;5.2;3.4;2.1;20.9;0.0;37.9
17.08.2019 20:00;95.2;2.0;0.2;0.17;5.9;3.1;2.0;21.0;0.0;1.2
17.08.2019 21:00;95.1;2.0;0.2;0.16;11.6;3.8;2.1;21.1;0.0;-0.9
17.08.2019 22:00;94.0;2.1;0.2;0.17;8.6;3.7;2.1;20.7;0.0;-0.8
17.08.2019 23:00;94.7;1.7;0.2;0.16;11.2;5.5;1.7;21.6;0.0;-0.8
18.08.2019 00:00;93.8;1.2;0.2;0.15;5.5;2.9;1.2;23.0;0.0;-0.9
18.08.2019 01:00;92.6;1.1;0.1;0.15;5.0;2.6;1.1;22.6;0.0;-1.8
18.08.2019 02:00;88.8;1.2;0.1;0.15;8.1;3.1;1.2;21.0;0.0;-2.0
18.08.2019 03:00;88.6;1.5;0.2;0.15;5.5;3.1;1.5;20.5;0.0;-1.9
18.08.2019 04:00;90.2;1.7;0.3;0.16;5.8;3.3;1.7;20.3;0.0;-2.0
18.08.2019 05:00;90.8;2.0;0.3;0.16;5.7;3.4;2.0;19.8;0.0;-1.9
18.08.2019 06:00;86.7;2.1;0.3;0.16;5.6;3.5;2.1;18.6;0.0;10.0
18.08.2019 07:00;84.5;2.0;0.3;0.16;5.5;3.5;2.1;19.1;0.0;126.4
18.08.2019 08:00;78.9;1.7;0.2;0.15;12.5;4.3;1.8;21.0;0.0;305.6
18.08.2019 09:00;87.1;1.3;0.1;0.14;11.5;3.7;1.4;23.5;0.0;489.4
18.08.2019 10:00;89.1;1.1;0.1;0.14;7.4;2.7;1.2;24.7;0.0;651.9
18.08.2019 11:00;82.7;1.5;0.1;0.14;5.6;2.9;1.7;24.2;0.0;779.5
18.08.2019 12:00;80.6;2.9;0.2;0.16;6.5;3.7;3.4;24.8;0.0;858.5
18.08.2019 13:00;86.3;2.2;0.2;0.16;6.8;4.0;2.4;24.8;0.0;886.3
18.08.2019 14:00;92.4;2.5;0.2;0.16;11.7;4.9;2.7;26.7;0.0;857.1
18.08.2019 15:00;98.9;2.5;0.2;0.17;9.0;4.4;2.8;26.5;0.0;775.1
18.08.2019 16:00;114.3;3.5;0.3;0.18;8.2;5.2;3.8;25.8;0.0;606.4
18.08.2019 17:00;117.3;2.9;0.4;0.17;8.6;5.3;3.1;26.1;0.0;471.6
18.08.2019 18:00;114.9;2.9;0.5;0.17;8.6;5.3;3.1;25.8;0.0;276.2
18.08.2019 19:00;105.6;3.4;0.4;0.17;11.5;6.3;3.6;23.5;0.0;73.2
18.08.2019 20:00;100.4;2.6;0.3;0.15;17.6;7.0;2.6;21.7;0.0;3.5
18.08.2019 21:00;98.0;2.7;0.4;0.16;12.4;6.5;2.7;21.4;0.0;-1.6
18.08.2019 22:00;94.5;3.0;0.3;0.15;10.2;6.4;3.0;20.0;5.2;-1.2
18.08.2019 23:00;97.0;2.0;0.3;0.15;7.9;5.9;2.0;19.6;0.4;-1.5
19.08.2019 00:00;80.2;4.3;0.1;0.16;5.3;4.0;4.3;16.5;9.9;-1.1
19.08.2019 01:00;96.0;2.3;0.0;0.12;3.3;2.1;2.3;15.1;3.1;-1.9
19.08.2019 02:00;104.3;1.5;0.0;0.11;2.1;1.1;1.6;15.2;2.9;-1.9
19.08.2019 03:00;103.2;1.3;0.0;0.11;2.0;0.9;1.3;15.3;1.6;-1.8
19.08.2019 04:00;103.7;1.3;0.0;0.12;1.5;0.6;1.3;16.5;0.0;-1.5
19.08.2019 05:00;93.0;1.6;0.0;0.12;1.7;0.7;1.6;15.1;3.9;-3.4
19.08.2019 06:00;101.3;0.9;0.0;0.11;1.7;0.6;0.9;14.3;2.8;-1.1
19.08.2019 07:00;98.1;0.9;0.0;0.11;1.5;0.6;1.0;14.9;0.7;39.1
19.08.2019 08:00;92.1;1.3;0.0;0.11;1.4;0.4;1.4;15.8;0.0;109.1
19.08.2019 09:00;88.2;1.0;0.0;0.11;1.7;0.5;1.0;16.3;0.0;145.6
19.08.2019 10:00;89.8;1.0;0.0;0.11;1.4;0.5;1.1;17.5;0.0;324.3
19.08.2019 11:00;82.1;2.1;0.0;0.12;1.9;0.8;2.5;17.5;0.0;377.5
19.08.2019 12:00;86.6;1.9;0.0;0.12;2.6;1.3;2.3;18.1;0.0;623.2
19.08.2019 13:00;88.9;2.5;0.1;0.13;4.0;2.8;2.8;17.2;0.0;287.1
19.08.2019 14:00;87.6;2.6;0.2;0.13;4.7;3.7;2.8;18.2;0.0;448.0
19.08.2019 15:00;90.7;2.8;0.2;0.13;5.7;4.7;3.0;19.0;0.0;420.5
19.08.2019 16:00;85.0;3.2;0.1;0.13;6.4;5.0;3.4;19.0;0.0;394.0
19.08.2019 17:00;75.5;3.9;0.1;0.14;5.5;4.1;4.1;17.6;0.0;156.2
19.08.2019 18:00;65.9;4.9;0.1;0.14;4.5;2.8;5.2;15.6;0.5;89.3
19.08.2019 19:00;65.7;4.0;0.0;0.14;3.4;2.5;4.1;14.2;0.0;9.1
19.08.2019 20:00;69.3;2.3;0.0;0.13;2.8;1.9;2.4;13.8;0.0;0.1
19.08.2019 21:00;67.0;2.5;0.0;0.14;2.6;1.7;2.6;13.4;0.0;-0.5
19.08.2019 22:00;66.4;2.3;0.0;0.13;3.3;2.2;2.3;13.2;0.0;-0.4
19.08.2019 23:00;64.3;1.8;0.0;0.13;2.9;1.7;1.8;13.6;0.1;-1.2
20.08.2019 00:00;57.1;2.2;0.0;0.13;3.2;2.2;2.3;13.2;0.0;-0.6
20.08.2019 01:00;59.4;2.0;0.0;0.13;3.2;2.0;2.1;13.8;1.3;-0.6
20.08.2019 02:00;51.8;2.5;0.0;0.14;2.4;1.5;2.6;13.1;0.0;-0.5
20.08.2019 03:00;48.7;3.0;0.0;0.14;2.4;1.6;3.0;13.2;0.3;-0.8
20.08.2019 04:00;46.5;2.5;0.0;0.14;1.7;0.7;2.6;13.2;4.3;-1.0
20.08.2019 05:00;53.3;2.3;0.0;0.14;1.6;0.6;2.3;13.0;0.1;-1.6
20.08.2019 06:00;55.7;1.9;0.0;0.14;1.8;0.8;2.0;13.0;0.0;-0.1
20.08.2019 07:00;52.8;3.1;0.0;0.14;1.4;0.5;3.2;;0.0;6.1
20.08.2019 08:00;54.9;4.9;0.0;0.14;2.2;1.3;5.0;;0.3;14.1
20.08.2019 09:00;59.0;4.7;0.0;0.14;1.9;1.2;4.9;;1.2;22.9
20.08.2019 10:00;62.1;3.8;0.0;0.14;2.6;2.0;4.1;;0.9;58.3
20.08.2019 11:00;59.6;5.1;0.0;0.15;2.8;2.3;5.3;;1.8;37.1
20.08.2019 12:00;56.4;6.5;0.0;0.15;1.6;0.9;7.2;;4.0;56.6
20.08.2019 13:00;100.0;0.9;0.0;0.14;2.1;1.0;1.0;;1.5;128.9
20.08.2019 14:00;92.3;2.4;0.0;0.14;2.1;1.3;2.6;;0.0;100.5
20.08.2019 15:00;84.3;3.1;0.0;0.15;2.6;1.9;3.3;;2.4;74.5
20.08.2019 16:00;101.6;1.2;0.0;0.14;2.3;1.3;1.3;;1.8;42.3
20.08.2019 17:00;98.2;2.4;0.0;0.15;2.1;1.2;2.4;;0.3;43.6
20.08.2019 18:00;90.1;3.4;0.0;0.15;2.4;1.5;3.4;;1.6;13.8
20.08.2019 19:00;84.1;3.8;0.0;0.15;2.1;1.5;3.9;;3.2;-0.5
